id,molecularFormula,adduct,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,progenesis_id
963_Grantham_HILIC_Consensus_12.987_211.00592_HILIC,C4H10N2O4P2,[M - H]-,Amino acids and Peptides,0.7346327304840088,Small peptides,0.8141356706619263,Aminoacids,0.8196275234222412,Phosphoethanolamines,0.9126867651939392,Phosphoethanolamines,0.9126867651939392,Phosphate esters,0.7939053773880005,Organic phosphoric acids and derivatives,0.8379838466644287,Organic acids and derivatives,0.9957685470581056,Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Phosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,12.987_211.00592_HILIC
1222_Grantham_HILIC_Consensus_10.62_191.0197_HILIC,C6H8O7,[M - H]-,Carbohydrates,0.5656469464302063,Saccharides,0.6455455422401428,Dicarboxylic acids,0.7774472832679749,Glucuronic acid derivatives,0.5802727937698364,Sugar acids and derivatives,0.6370154619216919,Carbohydrates and carbohydrate conjugates,0.7935331463813782,Organooxygen compounds,0.9999992847442628,Organic oxygen compounds,0.9999903440475464,Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acids; Gamma butyrolactones; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Glucuronic acid derivatives; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,10.62_191.0197_HILIC
1312_Grantham_HILIC_Consensus_5.755_397.84769_HILIC,C4H8N3O5P3S4,[M - H]-,Amino acids and Peptides,0.588050365447998,Small peptides,0.6309598684310913,Aminoacids,0.6162208914756775,Organothiophosphorus compounds,0.9571084976196288,NA,NA,NA,NA,Organothiophosphorus compounds,0.9571084976196288,Organophosphorus compounds,0.6994987726211548,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organothiophosphorus compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,5.755_397.84769_HILIC
964_Grantham_HILIC_Consensus_9.701_153.00053_HILIC,C7H6O2S,[M - H]-,Shikimates and Phenylpropanoids,0.6025190353393555,Phenolic acids (C6-C1),0.5251901745796204,Tropolones and derivatives (Shikimate),0.5573416352272034,Thiophenes,0.5577136278152466,NA,NA,NA,NA,Thiophenes,0.5577136278152466,Organoheterocyclic compounds,0.8343712687492371,Organic compounds; Organoheterocyclic compounds; Thiophenes; Organic acids and derivatives; Organooxygen compounds; Carboxylic acids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,9.701_153.00053_HILIC
783_Grantham_HILIC_Consensus_2.218_161.04552_HILIC,C6H10O5,[M - H]-,Fatty acids,0.6163298487663269,Fatty Acids and Conjugates,0.7544667720794678,Hydroxy fatty acids,0.5991021394729614,Short-chain hydroxy acids and derivatives,0.7546563744544983,NA,NA,Short-chain hydroxy acids and derivatives,0.7546563744544983,Hydroxy acids and derivatives,0.800812840461731,Organic acids and derivatives,0.9721772074699402,Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,2.218_161.04552_HILIC
869_Grantham_HILIC_Consensus_3.673_216.98119_HILIC,C7H6O6S,[M - H]-,Shikimates and Phenylpropanoids,0.9334991574287416,Phenolic acids (C6-C1),0.9653528332710266,Simple phenolic acids,0.9491831064224244,3-sulfobenzoic acids,0.9146296381950378,Sulfobenzoic acids,0.970699906349182,Benzenesulfonic acids and derivatives,0.9986760020256042,Benzene and substituted derivatives,0.9999957084655762,Benzenoids,0.9999991655349731,"Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Sulfobenzoic acids; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Hydroxybenzoic acid derivatives; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Salicylic acids; Sulfosalicylic acids and derivatives; Benzoic acids; 3-sulfobenzoic acids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities",3.673_216.98119_HILIC
1043_Grantham_HILIC_Consensus_2.243_201.04047_HILIC,C8H10O6,[M - H]-,Fatty acids,0.3736681342124939,Small peptides,0.46618887782096863,Dicarboxylic acids,0.6753044128417969,Medium-chain keto acids and derivatives,0.5638100504875183,NA,NA,Medium-chain keto acids and derivatives,0.5638100504875183,Keto acids and derivatives,0.545405924320221,Organic acids and derivatives,0.9999951124191284,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,2.243_201.04047_HILIC
1313_Grantham_HILIC_Consensus_11.293_535.15155_HILIC,C18H32O18,[M - H]-,Carbohydrates,0.9480359554290771,Saccharides,0.9761052131652832,Disaccharides,0.975681483745575,Oligosaccharides,0.7255243062973022,Oligosaccharides,0.7255243062973022,Carbohydrates and carbohydrate conjugates,0.999996781349182,Organooxygen compounds,0.9999994039535522,Organic oxygen compounds,0.9999895095825196,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Hemiacetals; Monocarboxylic acids and derivatives; Carboxylic acids; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,11.293_535.15155_HILIC
700_Grantham_HILIC_Consensus_2.499_175.02478_HILIC,C6H8O6,[M - H]-,Carbohydrates,0.8768615126609802,Saccharides,0.9765224456787108,Monosaccharides,0.9574321508407592,Isosorbides,0.8325257897377014,NA,NA,Isosorbides,0.8325257897377014,Furofurans,0.6896204948425293,Organoheterocyclic compounds,0.9997368454933168,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Aldehydes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Monosaccharides; Secondary alcohols; Furofurans; Carbonyl compounds; Isosorbides; Polyols; Tetrahydrofurans; Alpha-hydroxyaldehydes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,2.499_175.02478_HILIC
1223_Grantham_HILIC_Consensus_1.518_263.05619_HILIC,C13H12O6,[M - H]-,Polyketides,0.6215925812721252,Chromanes,0.6241540908813477,Chromones,0.5879893898963928,Benzopyrans,0.7334767580032349,NA,NA,NA,NA,Benzopyrans,0.7334767580032349,Organoheterocyclic compounds,0.6737815141677856,Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,1.518_263.05619_HILIC
1133_Grantham_HILIC_Consensus_7.613_229.15579_HILIC,C11H22N2O3,[M - H]-,Amino acids and Peptides,0.7675237059593201,Small peptides,0.848410427570343,Dipeptides,0.9926373958587646,Dipeptides,0.8810562491416931,Peptides,0.5981729626655579,"Amino acids, peptides, and analogues",0.97562974691391,Carboxylic acids and derivatives,0.9985041618347168,Organic acids and derivatives,0.9999266862869264,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",7.613_229.15579_HILIC
1044_Grantham_HILIC_Consensus_4.869_238.00819_HILIC,C4H9N5O3S2,[M - H]-,Amino acids and Peptides,0.5453649759292603,Small peptides,0.6142638325691223,Aminoacids,0.6286101937294006,Sulfenyl compounds,0.6406064629554749,NA,NA,NA,NA,Sulfenyl compounds,0.6406064629554749,Organosulfur compounds,0.9140415191650392,Organic compounds; Organosulfur compounds; Organonitrogen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,4.869_238.00819_HILIC
965_Grantham_HILIC_Consensus_1.716_361.09302_HILIC,C11H18N6O6S,[M - H]-,Carbohydrates,0.798051118850708,Nucleosides,0.8185164928436279,Purine nucleos(t)ides,0.7812183499336243,5'-deoxy-5'-thionucleosides,0.5707128643989563,NA,NA,5'-deoxy-5'-thionucleosides,0.5707128643989563,5'-deoxyribonucleosides,0.6274599432945251,"Nucleosides, nucleotides, and analogues",0.5594244599342346,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1.716_361.09302_HILIC
871_Grantham_HILIC_Consensus_10.232_239.01973_HILIC,C10H8O7,[M - H]-,Shikimates and Phenylpropanoids,0.7770487666130066,Phenolic acids (C6-C1),0.7803602814674377,Simple phenolic acids,0.7630871534347534,M-phthalic acid and derivatives,0.6342039704322815,Phthalic acid and derivatives,0.5776125192642212,Benzoic acids and derivatives,0.9213868379592896,Benzene and substituted derivatives,0.9432300329208374,Benzenoids,0.9866982698440552,Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Phthalic acid and derivatives; M-phthalic acid and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,10.232_239.01973_HILIC
784_Grantham_HILIC_Consensus_11.848_297.08277_HILIC,C11H14N4O6,[M - H]-,Carbohydrates,0.821962833404541,Nucleosides,0.8672078251838684,Purine nucleos(t)ides,0.8509253859519958,Purine nucleosides,0.9680017232894896,NA,NA,NA,NA,Purine nucleosides,0.9680017232894896,"Nucleosides, nucleotides, and analogues",0.8180773854255676,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",11.848_297.08277_HILIC
872_Grantham_HILIC_Consensus_3.736_177.04043_HILIC,C6H10O6,[M - H]-,Carbohydrates,0.7914238572120667,Saccharides,0.9101250767707824,Monosaccharides,0.8590190410614014,Monosaccharides,0.7477657198905945,Monosaccharides,0.7477657198905945,Carbohydrates and carbohydrate conjugates,0.6745416522026062,Organooxygen compounds,0.9999984502792358,Organic oxygen compounds,0.9999927282333374,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,3.736_177.04043_HILIC
701_Grantham_HILIC_Consensus_2.557_211.02484_HILIC,C9H8O6,[M - H]-,Shikimates and Phenylpropanoids,0.5625661015510559,Phenolic acids (C6-C1),0.6063982248306274,Simple phenolic acids,0.5080962181091309,Hydroxybenzoic acid derivatives,0.6023119688034058,Hydroxybenzoic acid derivatives,0.6023119688034058,Benzoic acids and derivatives,0.6048554182052612,Benzene and substituted derivatives,0.9065018892288208,Benzenoids,0.9101443886756896,Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Hydroxybenzoic acid derivatives; Benzenetriols and derivatives; Benzene and substituted derivatives; Polyols; Benzenoids; Benzoic acids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,2.557_211.02484_HILIC
1314_Grantham_HILIC_Consensus_10.252_323.09861_HILIC,C13H16N4O6,[M - H]-,Carbohydrates,0.6800908446311951,Nucleosides,0.7433342337608337,Purine nucleos(t)ides,0.6971520185470581,Purine nucleosides,0.6175188422203064,NA,NA,NA,NA,Purine nucleosides,0.6175188422203064,"Nucleosides, nucleotides, and analogues",0.6881042718887329,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Organic 1,3-dipolar compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",10.252_323.09861_HILIC
1134_Grantham_HILIC_Consensus_11.675_369.104_HILIC,C14H18N4O8,[M - H]-,Carbohydrates,0.5462312698364258,Nucleosides,0.59302818775177,Purine nucleos(t)ides,0.46120160818099976,Glucuronides,0.7481850981712341,Sugar acids and derivatives,0.8671215772628784,Carbohydrates and carbohydrate conjugates,0.985121250152588,Organooxygen compounds,0.9998574256896972,Organic oxygen compounds,0.9999864101409912,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Glycosylamines; Polyols; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,11.675_369.104_HILIC
1045_Grantham_HILIC_Consensus_7.417_315.04906_HILIC,C10H16O9,[M + Cl]-,Carbohydrates,0.7787190675735474,Saccharides,0.8306088447570801,Disaccharides,0.7217973470687866,Disaccharides,0.5708217024803162,Disaccharides,0.5708217024803162,Carbohydrates and carbohydrate conjugates,0.9196475148200988,Organooxygen compounds,0.9998987913131714,Organic oxygen compounds,0.9993082284927368,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,7.417_315.04906_HILIC
966_Grantham_HILIC_Consensus_1.545_243.12381_HILIC,C12H20O5,[M - H]-,Fatty acids,0.7860462069511414,Fatty Acids and Conjugates,0.8003841042518616,Dicarboxylic acids,0.8067424297332764,Medium-chain keto acids and derivatives,0.7963148951530457,NA,NA,Medium-chain keto acids and derivatives,0.7963148951530457,Keto acids and derivatives,0.7998933792114258,Organic acids and derivatives,0.9997971653938292,Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,1.545_243.12381_HILIC
702_Grantham_HILIC_Consensus_11.544_374.09425_HILIC,C12H17N5O9,[M - H]-,Carbohydrates,0.855047345161438,Nucleosides,0.8107917308807373,Pyrimidine nucleos(t)ides,0.5832908749580383,Amino acids and derivatives,0.5316690802574158,Amino acids and derivatives,0.5316690802574158,"Amino acids, peptides, and analogues",0.5207262635231018,Carboxylic acids and derivatives,0.6710354089736938,Organic acids and derivatives,0.9391645193099976,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",11.544_374.09425_HILIC
1315_Grantham_HILIC_Consensus_8.461_155.00988_HILIC,C5H4N2O4,[M - H]-,Alkaloids,0.684669554233551,Pseudoalkaloids,0.765005350112915,pteridine alkaloids,0.4372660517692566,Hydropyrimidine carboxylic acids and derivatives,0.9015958905220032,Hydropyrimidines,0.841339647769928,Pyrimidines and pyrimidine derivatives,0.7232897281646729,Diazines,0.8114675283432007,Organoheterocyclic compounds,0.9996738433837892,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Pyrimidinecarboxylic acids and derivatives; Diazines; Hydropyrimidines; Hydropyrimidine carboxylic acids and derivatives; Pyrimidinecarboxylic acids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,8.461_155.00988_HILIC
1224_Grantham_HILIC_Consensus_1.51_263.09259_HILIC,C14H16O5,[M - H]-,Polyketides,0.6164777874946594,Chromanes,0.6507169604301453,Chromones,0.7033805847167969,1-benzopyrans,0.5401853919029236,NA,NA,1-benzopyrans,0.5401853919029236,Benzopyrans,0.8227747082710266,Organoheterocyclic compounds,0.9360969066619872,Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities,1.51_263.09259_HILIC
785_Grantham_HILIC_Consensus_3.686_435.09334_HILIC,C13H20N6O9S,[M - H]-,Carbohydrates,0.5677878856658936,Nucleosides,0.4965035915374756,Purine nucleos(t)ides,0.30873140692710876,Heteroaromatic compounds,0.782800555229187,NA,NA,NA,NA,Heteroaromatic compounds,0.782800555229187,Organoheterocyclic compounds,0.9688536524772644,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,3.686_435.09334_HILIC
1135_Grantham_HILIC_Consensus_3.82_240.03616_HILIC,C5H5N8O4,[M - H]-,Alkaloids,0.6922985315322876,Pseudoalkaloids,0.6491469144821167,pteridine alkaloids,0.4858542680740357,Nitroguanidines,0.8534932732582092,Nitroguanidines,0.8534932732582092,Guanidines,0.6674750447273254,Organonitrogen compounds,0.9989076852798462,Organic nitrogen compounds,0.9999758005142212,"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Guanidines; Organic nitro compounds; Organic oxoazanium compounds; Nitramines; Organic cations; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities",3.82_240.03616_HILIC
873_Grantham_HILIC_Consensus_2.685_315.06843_HILIC,C9H12N6O7,[M - H]-,Alkaloids,0.49520382285118103,Nucleosides,0.492623507976532,Purine nucleos(t)ides,0.4669246673583984,Purines and purine derivatives,0.5164218544960022,NA,NA,Purines and purine derivatives,0.5164218544960022,Imidazopyrimidines,0.6148393154144287,Organoheterocyclic compounds,0.9779816269874572,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",2.685_315.06843_HILIC
1046_Grantham_HILIC_Consensus_5.611_187.02477_HILIC,C7H8O6,[M - H]-,Carbohydrates,0.6885058879852295,Saccharides,0.793125331401825,Monosaccharides,0.7552042603492737,Gamma butyrolactones,0.5074480175971985,NA,NA,Gamma butyrolactones,0.5074480175971985,Lactones,0.8462136387825012,Organoheterocyclic compounds,0.9256184697151184,Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,5.611_187.02477_HILIC
1225_Grantham_HILIC_Consensus_6.144_165.01928_HILIC,C8H6O4,[M - H]-,Shikimates and Phenylpropanoids,0.9062289595603944,Phenolic acids (C6-C1),0.8760310411453247,Simple phenolic acids,0.860205888748169,Phthalic acid and derivatives,0.6088837385177612,Phthalic acid and derivatives,0.6088837385177612,Benzoic acids and derivatives,0.9732282161712646,Benzene and substituted derivatives,0.9976087808609008,Benzenoids,0.9999538660049438,Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Phthalic acid and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,6.144_165.01928_HILIC
