Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Bog_D0_A,Bog_D0_B,Bog_D0_C,Bog_D28_A,Bog_D28_B,Bog_D28_C,Fen_D0_A,Fen_D0_B,Fen_D0_C,Fen_D28_A,Fen_D28_B,Fen_D28_C
497.2030228,24.0,34.0,11.0,0.0,0.0,0.0,498.2102993,-0.376077559,C24H34O11,CHO,Lignin,0.4583333333333333,1.4166666666666667,-0.5,74.55,8.0,-3.0,-0.23076923076923078,0.13513513513513514,-3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
497.2391248,25.0,38.0,10.0,0.0,0.0,0.0,498.2464012,0.193125168,C25H38O10,CHO,Protein,0.4,1.52,-0.7199999999999998,80.82,7.0,-3.0,-0.2,0.1,-3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
497.2521743,22.0,43.0,10.0,0.0,0.0,1.0,498.2594508,-0.133748179,C22H43O10P,CHOP,Protein,0.45454545454545453,1.9545454545454546,-1.2727272727272725,96.57272727272726,2.0,-8.0,-0.8181818181818182,0.0,-9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
497.2529015,23.0,47.0,5.0,0.0,2.0,1.0,498.260178,0.149605213,C23H47O5S2P,CHOSP,Lipid,0.21739130434782608,2.0434782608695654,-1.6521739130434785,107.38695652173914,,-4.0,-0.4666666666666667,0.0,-7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497.2755673,26.0,42.0,9.0,0.0,0.0,0.0,498.2828437,0.078730826,C26H42O9,CHO,Protein,0.34615384615384615,1.6153846153846154,-0.9230769230769234,86.6076923076923,6.0,-3.0,-0.17647058823529413,0.06976744186046512,-3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
497.312137,27.0,46.0,8.0,0.0,0.0,0.0,498.3194135,-0.291005079,C27H46O8,CHO,Lipid,0.2962962962962963,1.7037037037037037,-1.1111111111111107,91.96666666666665,5.0,-3.0,-0.15789473684210525,0.043478260869565216,-3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
499.0520542,23.0,16.0,13.0,0.0,0.0,0.0,500.0593306,-0.480008335,C23H16O13,CHO,Cond. HC,0.5652173913043478,0.6956521739130435,0.43478260869565233,47.908695652173904,16.0,3.0,0.3,0.5757575757575758,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
499.073193,20.0,20.0,15.0,0.0,0.0,0.0,500.0804695,-0.498906467,C20H20O15,CHO,Tannin,0.75,1.0,0.5,46.05,11.0,-4.0,-0.8,0.28,-4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
499.0882145,24.0,20.0,12.0,0.0,0.0,0.0,500.095491,-0.029713685,C24H20O12,CHO,Lignin,0.5,0.8333333333333334,0.16666666666666652,55.550000000000004,15.0,3.0,0.25,0.5,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
499.0888555,25.0,24.0,7.0,0.0,2.0,0.0,500.096132,0.424994729,C25H24O7S2,CHOS,Lignin,0.28,0.96,-0.2400000000000002,67.14,14.0,7.0,0.3125,0.4358974358974359,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.1094493,21.0,24.0,14.0,0.0,0.0,0.0,500.1167258,-0.240584662,C21H24O14,CHO,Tannin,0.6666666666666666,1.1428571428571428,0.1904761904761907,54.87142857142857,10.0,-4.0,-0.5714285714285714,0.21428571428571427,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
499.1245156,25.0,24.0,11.0,0.0,0.0,0.0,500.131792,0.139113715,C25H24O11,CHO,Lignin,0.44,0.96,-0.08000000000000007,62.58,14.0,3.0,0.21428571428571427,0.4358974358974359,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
499.137165,33.0,24.0,3.0,0.0,1.0,0.0,500.1444415,0.347619219,C33H24O3S,CHOS,Cond. HC,0.09090909090909091,0.7272727272727273,-0.4848484848484844,74.1181818181818,22.0,19.0,0.6206896551724138,0.639344262295082,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
499.1456478,22.0,28.0,13.0,0.0,0.0,0.0,500.1529243,0.133330994,C22H28O13,CHO,Lignin,0.5909090909090909,1.2727272727272727,-0.09090909090909083,62.89090909090908,9.0,-4.0,-0.4444444444444444,0.16129032258064516,-4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
499.1489893,19.0,32.0,13.0,0.0,1.0,0.0,500.1562658,0.191948583,C19H32O13S,CHOS,Amino sugar,0.6842105263157895,1.6842105263157894,-0.21052631578947345,66.29999999999998,4.0,-9.0,-2.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
499.1560615,23.0,33.0,8.0,0.0,1.0,1.0,500.163338,0.074514098,C23H33O8SP,CHOSP,Lignin,0.34782608695652173,1.434782608695652,-0.8695652173913047,85.08260869565218,8.0,0.0,-0.15384615384615385,0.11764705882352941,-2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499.1735095,34.0,28.0,2.0,0.0,1.0,0.0,500.180786,0.429576917,C34H28O2S,CHOS,Unsat. HC,0.058823529411764705,0.8235294117647058,-0.6470588235294121,78.74117647058824,21.0,19.0,0.5806451612903226,0.59375,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
499.1823117,23.0,32.0,12.0,0.0,0.0,0.0,500.1895881,-0.423121856,C23H32O12,CHO,Lignin,0.5217391304347826,1.391304347826087,-0.3478260869565215,70.21304347826086,8.0,-4.0,-0.36363636363636365,0.11764705882352941,-4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
499.2104604,24.0,37.0,9.0,0.0,0.0,1.0,500.2177369,-0.43495115,C24H37O9P,CHOP,Protein,0.375,1.5416666666666667,-1.0,88.8,7.0,-2.0,-0.21428571428571427,0.08108108108108109,-3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
499.2185216,24.0,36.0,11.0,0.0,0.0,0.0,500.2257981,-0.072153776,C24H36O11,CHO,Protein,0.4583333333333333,1.5,-0.583333333333333,76.92499999999998,7.0,-4.0,-0.3076923076923077,0.08108108108108109,-4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
499.2490253,32.0,36.0,5.0,0.0,0.0,0.0,500.2563017,-0.054873432,C32H36O5,CHO,Lignin,0.15625,1.125,-0.8125,83.45625,15.0,10.0,0.37037037037037035,0.423728813559322,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499.2548349,25.0,40.0,10.0,0.0,0.0,0.0,500.2621114,0.072260582,C25H40O10,CHO,Protein,0.4,1.6,-0.7999999999999998,83.1,6.0,-4.0,-0.26666666666666666,0.05,-4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
499.267849,22.0,45.0,10.0,0.0,0.0,1.0,500.2751255,-0.182482349,C22H45O10P,CHOP,Protein,0.45454545454545453,2.0454545454545454,-1.3636363636363633,99.16363636363636,,-9.0,-0.9090909090909091,0.0,-10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499.2911874,26.0,44.0,9.0,0.0,0.0,0.0,500.2984638,0.138256311,C26H44O9,CHO,Protein,0.34615384615384615,1.6923076923076923,-1.0,88.8,5.0,-4.0,-0.23529411764705882,0.023255813953488372,-4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
499.3278405,27.0,48.0,8.0,0.0,0.0,0.0,500.335117,-0.396632723,C27H48O8,CHO,Lipid,0.2962962962962963,1.7777777777777777,-1.1851851851851851,94.07777777777778,4.0,-4.0,-0.21052631578947367,0.0,-4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
500.2866873,25.0,43.0,9.0,1.0,0.0,0.0,501.2939638,-0.362693003,C25H43O9N,CHON,Protein,0.36,1.72,-0.8799999999999999,85.38,5.0,-4.0,-0.3333333333333333,0.0,-5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501.0311713,22.0,14.0,14.0,0.0,0.0,0.0,502.0384478,-0.184530515,C22H14O14,CHO,Cond. HC,0.6363636363636364,0.6363636363636364,0.6363636363636362,42.163636363636364,16.0,2.0,0.25,0.6,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
501.0675519,23.0,18.0,13.0,0.0,0.0,0.0,502.0748283,-0.174593343,C23H18O13,CHO,Cond. HC,0.5652173913043478,0.782608695652174,0.34782608695652195,50.38695652173912,15.0,2.0,0.2,0.5151515151515151,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
501.1039545,24.0,22.0,12.0,0.0,0.0,0.0,502.111231,-0.208709691,C24H22O12,CHO,Lignin,0.5,0.9166666666666666,0.08333333333333348,57.92499999999999,14.0,2.0,0.16666666666666666,0.4444444444444444,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
501.125196,21.0,26.0,14.0,0.0,0.0,0.0,502.1324725,-0.43200329,C21H26O14,CHO,Tannin,0.6666666666666666,1.2380952380952381,0.09523809523809534,57.58571428571428,9.0,-5.0,-0.7142857142857143,0.14285714285714285,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
501.1403573,25.0,26.0,11.0,0.0,0.0,0.0,502.1476337,-0.243034462,C25H26O11,CHO,Lignin,0.44,1.04,-0.16000000000000014,64.86,13.0,2.0,0.14285714285714285,0.38461538461538464,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501.1615166,22.0,30.0,13.0,0.0,0.0,0.0,502.1687931,-0.302720086,C22H30O13,CHO,Lignin,0.5909090909090909,1.3636363636363635,-0.18181818181818166,65.48181818181817,8.0,-5.0,-0.5555555555555556,0.0967741935483871,-5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
501.1767458,26.0,30.0,10.0,0.0,0.0,0.0,502.1840222,-0.248978212,C26H30O10,CHO,Lignin,0.38461538461538464,1.1538461538461537,-0.384615384615385,71.26153846153846,12.0,2.0,0.125,0.3333333333333333,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501.1774187,27.0,34.0,5.0,0.0,2.0,0.0,502.1846951,0.140283752,C27H34O5S2,CHOS,Lignin,0.18518518518518517,1.2592592592592593,-0.7407407407407405,81.4111111111111,11.0,6.0,0.2,0.28888888888888886,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
501.1978158,23.0,34.0,12.0,0.0,0.0,0.0,502.2050923,-0.13090989,C23H34O12,CHO,Lignin,0.5217391304347826,1.4782608695652173,-0.43478260869565233,72.69130434782609,7.0,-5.0,-0.45454545454545453,0.058823529411764705,-5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
501.198521,24.0,38.0,7.0,0.0,2.0,0.0,502.2057975,0.194118866,C24H38O7S2,CHOS,Lipid,0.2916666666666667,1.5833333333333333,-0.833333333333333,84.04999999999998,6.0,-1.0,-0.2,0.02702702702702703,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501.2129855,27.0,34.0,9.0,0.0,0.0,0.0,502.220262,0.041263608,C27H34O9,CHO,Lignin,0.3333333333333333,1.2592592592592593,-0.5925925925925926,77.18888888888888,11.0,2.0,0.1111111111111111,0.28888888888888886,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
501.2341153,24.0,38.0,11.0,0.0,0.0,0.0,502.2413917,0.040510441,C24H38O11,CHO,Protein,0.4583333333333333,1.5833333333333333,-0.666666666666667,79.30000000000001,6.0,-5.0,-0.38461538461538464,0.02702702702702703,-5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
501.2347685,25.0,42.0,6.0,0.0,2.0,0.0,502.242045,0.468885316,C25H42O6S2,CHOS,Lipid,0.24,1.68,-1.04,89.94,5.0,-1.0,-0.17647058823529413,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501.2495297,28.0,38.0,8.0,0.0,0.0,0.0,502.2568061,-0.274634301,C28H38O8,CHO,Lignin,0.2857142857142857,1.3571428571428572,-0.7857142857142856,82.69285714285714,10.0,2.0,0.1,0.25,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
501.2706795,25.0,42.0,10.0,0.0,0.0,0.0,502.277956,-0.315358614,C25H42O10,CHO,Protein,0.4,1.68,-0.8799999999999999,85.38,5.0,-5.0,-0.3333333333333333,0.0,-5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
501.3069245,26.0,46.0,9.0,0.0,0.0,0.0,502.314201,-0.035617906,C26H46O9,CHO,Protein,0.34615384615384615,1.7692307692307692,-1.0769230769230766,90.99230769230769,4.0,-5.0,-0.29411764705882354,0.0,-5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
501.322232,30.0,46.0,6.0,0.0,0.0,0.0,502.3295085,-0.137873007,C30H46O6,CHO,Lipid,0.2,1.5333333333333334,-1.1333333333333337,92.60000000000001,8.0,2.0,0.08333333333333333,0.18518518518518517,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501.343387,27.0,50.0,8.0,0.0,0.0,0.0,502.3506635,-0.188882163,C27H50O8,CHO,Lipid,0.2962962962962963,1.8518518518518519,-1.2592592592592595,96.1888888888889,3.0,-5.0,-0.2631578947368421,0.0,-5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
502.302373,25.0,45.0,9.0,1.0,0.0,0.0,503.3096495,-0.431977174,C25H45O9N,CHON,Protein,0.36,1.8,-0.96,87.66,4.0,-5.0,-0.4,0.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503.0468095,22.0,16.0,14.0,0.0,0.0,0.0,504.054086,-0.160188921,C22H16O14,CHO,Cond. HC,0.6363636363636364,0.7272727272727273,0.5454545454545454,44.75454545454545,15.0,,0.125,0.5333333333333333,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
503.1287703,35.0,20.0,4.0,0.0,0.0,0.0,504.1360468,0.222817209,C35H20O4,CHO,Cond. HC,0.11428571428571428,0.5714285714285714,-0.3428571428571425,70.07142857142856,26.0,22.0,0.7096774193548387,0.7272727272727273,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503.1697903,23.0,37.0,6.0,0.0,2.0,1.0,504.1770668,-0.297494518,C23H37O6S2P,CHOSP,Lipid,0.2608695652173913,1.608695652173913,-1.1304347826086953,92.51739130434781,6.0,0.0,-0.21428571428571427,0.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.1771477,22.0,32.0,13.0,0.0,0.0,0.0,504.1844241,-0.263830139,C22H32O13,CHO,Lignin,0.5909090909090909,1.4545454545454546,-0.2727272727272725,68.07272727272726,7.0,-6.0,-0.6666666666666666,0.03225806451612903,-6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503.2053661,23.0,37.0,10.0,0.0,0.0,1.0,504.2126426,-0.413894892,C23H37O10P,CHOP,Protein,0.43478260869565216,1.608695652173913,-0.9565217391304346,87.56086956521739,6.0,-4.0,-0.4166666666666667,0.0,-5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
503.2134731,23.0,36.0,12.0,0.0,0.0,0.0,504.2207496,-0.144755917,C23H36O12,CHO,Protein,0.5217391304347826,1.565217391304348,-0.5217391304347823,75.1695652173913,6.0,-6.0,-0.5454545454545454,0.0,-6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
503.2265045,20.0,41.0,12.0,0.0,0.0,1.0,504.233781,-0.43169575,C20H41O12P,CHOP,Amino sugar,0.6,2.05,-1.0999999999999996,91.64999999999999,,-11.0,-1.7142857142857142,0.0,-12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503.2288,27.0,36.0,9.0,0.0,0.0,0.0,504.2360765,-0.285010111,C27H36O9,CHO,Lignin,0.3333333333333333,1.3333333333333333,-0.666666666666667,79.30000000000001,10.0,,0.05555555555555555,0.24444444444444444,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
503.2332355,24.0,42.0,7.0,0.0,0.0,2.0,504.240512,0.128422882,C24H42O7P2,CHOP,Lipid,0.2916666666666667,1.75,-1.583333333333333,105.42499999999998,5.0,-2.0,-0.26666666666666666,0.0,-4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.240861,27.0,40.0,3.0,2.0,2.0,0.0,504.2481375,-0.204118116,C27H40O3N2S2,CHONS,Unsat. HC,0.1111111111111111,1.4814814814814814,-0.8888888888888893,85.63333333333334,9.0,6.0,0.1,0.16279069767441862,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
503.2498069,24.0,40.0,11.0,0.0,0.0,0.0,504.2570834,-0.042098901,C24H40O11,CHO,Protein,0.4583333333333333,1.6666666666666667,-0.75,81.675,5.0,-6.0,-0.46153846153846156,0.0,-6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
503.25044,25.0,44.0,6.0,0.0,2.0,0.0,504.2577165,0.424501427,C25H44O6S2,CHOS,Lipid,0.24,1.76,-1.12,92.22,4.0,-2.0,-0.23529411764705882,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.2861806,25.0,44.0,10.0,0.0,0.0,0.0,504.2934571,-0.018755905,C25H44O10,CHO,Protein,0.4,1.76,-0.96,87.66,4.0,-6.0,-0.4,0.0,-6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
503.3016613,29.0,44.0,7.0,0.0,0.0,0.0,504.3089378,-0.464066955,C29H44O7,CHO,Lipid,0.2413793103448276,1.5172413793103448,-1.0344827586206895,89.78275862068965,8.0,,0.045454545454545456,0.17647058823529413,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503.3226573,26.0,48.0,9.0,0.0,0.0,0.0,504.3299338,-0.199498161,C26H48O9,CHO,Protein,0.34615384615384615,1.8461538461538463,-1.1538461538461542,93.1846153846154,3.0,-6.0,-0.35294117647058826,0.0,-6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
505.0989763,23.0,22.0,13.0,0.0,0.0,0.0,506.1062528,-0.418897637,C23H22O13,CHO,Lignin,0.5652173913043478,0.9565217391304348,0.17391304347826075,55.34347826086957,13.0,0.0,0.0,0.3939393939393939,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
505.1351692,24.0,26.0,12.0,0.0,0.0,0.0,506.1424457,-0.038307995,C24H26O12,CHO,Lignin,0.5,1.0833333333333333,-0.08333333333333304,62.67499999999999,12.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
505.136032,25.0,30.0,7.0,0.0,2.0,0.0,506.1433085,-0.027204113,C25H30O7S2,CHOS,Lignin,0.28,1.2,-0.4800000000000004,73.98,11.0,4.0,0.125,0.28205128205128205,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
505.1438855,27.0,26.0,6.0,2.0,1.0,0.0,506.151162,-0.009284341,C27H26O6N2S,CHONS,Lignin,0.2222222222222222,0.9629629629629629,-0.22222222222222232,66.63333333333333,16.0,10.0,0.3888888888888889,0.47619047619047616,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
505.144597,35.0,22.0,4.0,0.0,0.0,0.0,506.1518735,-0.126982203,C35H22O4,CHO,Cond. HC,0.11428571428571428,0.6285714285714286,-0.40000000000000036,71.7,25.0,21.0,0.6774193548387096,0.696969696969697,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505.1481703,21.0,31.0,12.0,0.0,0.0,1.0,506.1554468,-0.264404768,C21H31O12P,CHOP,Lignin,0.5714285714285714,1.4761904761904763,-0.5714285714285712,76.58571428571427,7.0,-5.0,-0.75,0.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505.1717348,25.0,30.0,11.0,0.0,0.0,0.0,506.1790113,-0.394051858,C25H30O11,CHO,Lignin,0.44,1.2,-0.3200000000000003,69.42,11.0,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
505.1723095,26.0,34.0,6.0,0.0,2.0,0.0,506.179586,0.186173292,C26H34O6S2,CHOS,Lignin,0.23076923076923078,1.3076923076923077,-0.6923076923076925,80.03076923076924,10.0,4.0,0.1111111111111111,0.23809523809523808,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505.192659,22.0,34.0,13.0,0.0,0.0,0.0,506.1999355,0.011283723,C22H34O13,CHO,Amino sugar,0.5909090909090909,1.5454545454545454,-0.3636363636363633,70.66363636363636,6.0,-7.0,-0.7777777777777778,0.0,-7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505.2081277,26.0,34.0,10.0,0.0,0.0,0.0,506.2154041,-0.408563519,C26H34O10,CHO,Lignin,0.38461538461538464,1.3076923076923077,-0.5384615384615383,75.64615384615384,10.0,0.0,0.0,0.23809523809523808,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
505.229255,23.0,38.0,12.0,0.0,0.0,0.0,506.2365315,-0.404518179,C23H38O12,CHO,Protein,0.5217391304347826,1.6521739130434783,-0.6086956521739131,77.64782608695651,5.0,-7.0,-0.6363636363636364,0.0,-7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
505.256858,35.0,38.0,1.0,0.0,1.0,0.0,506.2641345,0.399129637,C35H38OS,CHOS,Unsat. HC,0.02857142857142857,1.0857142857142856,-0.9714285714285715,87.9857142857143,17.0,16.0,0.45454545454545453,0.4626865671641791,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
505.2654017,24.0,42.0,11.0,0.0,0.0,0.0,506.2726781,0.067271561,C24H42O11,CHO,Protein,0.4583333333333333,1.75,-0.833333333333333,84.04999999999998,4.0,-7.0,-0.5384615384615384,0.0,-7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
505.27245,28.0,43.0,6.0,0.0,0.0,1.0,506.2797265,-0.001667023,C28H43O6P,CHOP,Lipid,0.21428571428571427,1.5357142857142858,-1.2857142857142856,96.94285714285714,8.0,2.0,0.047619047619047616,0.16666666666666666,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505.2809387,28.0,42.0,8.0,0.0,0.0,0.0,506.2882152,-0.487580312,C28H42O8,CHO,Lipid,0.2857142857142857,1.5,-0.9285714285714288,86.76428571428572,8.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
505.3018883,25.0,46.0,10.0,0.0,0.0,0.0,506.3091648,-0.132532883,C25H46O10,CHO,Protein,0.4,1.84,-1.04,89.94,3.0,-7.0,-0.4666666666666667,0.0,-7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
506.948408,23.0,8.0,10.0,0.0,2.0,0.0,507.9556845,0.400410757,C23H8O10S2,CHOS,Cond. HC,0.43478260869565216,0.34782608695652173,0.6956521739130435,40.47391304347826,20.0,10.0,0.7272727272727273,0.8125,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507.0782494,22.0,20.0,14.0,0.0,0.0,0.0,508.0855259,-0.434012521,C22H20O14,CHO,Lignin,0.6363636363636364,0.9090909090909091,0.36363636363636376,49.93636363636363,13.0,-1.0,-0.125,0.4,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
507.093957,27.0,24.0,6.0,0.0,2.0,0.0,508.1012335,0.386568871,C27H24O6S2,CHOS,Lignin,0.2222222222222222,0.8888888888888888,-0.2962962962962967,68.74444444444445,16.0,10.0,0.42105263157894735,0.5,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507.1145914,23.0,24.0,13.0,0.0,0.0,0.0,508.1218679,-0.348359697,C23H24O13,CHO,Lignin,0.5652173913043478,1.0434782608695652,0.08695652173913038,57.82173913043478,12.0,-1.0,-0.1,0.3333333333333333,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
507.1236303,34.0,20.0,5.0,0.0,0.0,0.0,508.1309068,0.328561566,C34H20O5,CHO,Cond. HC,0.14705882352941177,0.5882352941176471,-0.2941176470588234,68.68235294117646,25.0,20.0,0.6896551724137931,0.7142857142857143,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507.141826,27.0,28.0,4.0,2.0,2.0,0.0,508.1491025,-0.105656548,C27H28O4N2S2,CHONS,Lignin,0.14814814814814814,1.037037037037037,-0.37037037037037024,70.85555555555555,15.0,11.0,0.3684210526315789,0.42857142857142855,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
